id,code,name,dish_type,cooking_method,description,instructions,tags,ingredients_json,is_active
,DISH-SOU-094,Canh cải xoong tôm,soup,soup,"Canh cải xoong nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải xoong"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-095,Canh su su thịt bằm kiểu miền Nam,soup,soup,"Canh su su nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Su su"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-096,Canh su su tôm,soup,soup,"Canh su su nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Su su"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-097,Canh bí đao thịt bằm,soup,soup,"Canh bí đao nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Bí đao"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-098,Canh bí đao tôm,soup,soup,"Canh bí đao nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Bí đao"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-099,Canh bí đỏ thịt bằm,soup,soup,"Canh bí đỏ nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Bí đỏ"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-100,Canh bí đỏ tôm,soup,soup,"Canh bí đỏ nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Bí đỏ"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-101,Canh mướp thịt bằm,soup,soup,"Canh mướp nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Mướp"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-102,Canh mướp tôm,soup,soup,"Canh mướp nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Mướp"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-103,Canh mồng tơi thịt bằm,soup,soup,"Canh mồng tơi nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Mồng tơi"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-104,Canh mồng tơi tôm,soup,soup,"Canh mồng tơi nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Mồng tơi"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-105,Canh rau đay thịt bằm,soup,soup,"Canh rau đay nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Rau đay"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-106,Canh rau đay tôm,soup,soup,"Canh rau đay nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Rau đay"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-107,Canh khổ qua thịt bằm,soup,soup,"Canh khổ qua nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Khổ qua"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-108,Canh khổ qua tôm,soup,soup,"Canh khổ qua nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Khổ qua"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-109,Canh cải thảo thịt bằm,soup,soup,"Canh cải thảo nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải thảo"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-110,Canh cải thảo tôm,soup,soup,"Canh cải thảo nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải thảo"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-VEG-025,Cải cúc luộc,vegetable_side,boil,"Cải cúc luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải cúc"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-026,Cải cúc xào tỏi,vegetable_side,stir_fry,"Cải cúc xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Cải cúc"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-027,Cải cúc hấp xì dầu,vegetable_side,steam,"Cải cúc hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải cúc"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-028,Cải thìa luộc,vegetable_side,boil,"Cải thìa luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải thìa"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-029,Cải thìa xào tỏi,vegetable_side,stir_fry,"Cải thìa xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Cải thìa"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-030,Cải thìa hấp xì dầu,vegetable_side,steam,"Cải thìa hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải thìa"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-031,Cải bẹ xanh luộc,vegetable_side,boil,"Cải bẹ xanh luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải bẹ xanh"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-032,Cải bẹ xanh xào tỏi,vegetable_side,stir_fry,"Cải bẹ xanh xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Cải bẹ xanh"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-033,Cải bẹ xanh hấp xì dầu,vegetable_side,steam,"Cải bẹ xanh hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải bẹ xanh"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-034,Cải bẹ dún luộc,vegetable_side,boil,"Cải bẹ dún luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải bẹ dún"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-035,Cải bẹ dún xào tỏi,vegetable_side,stir_fry,"Cải bẹ dún xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Cải bẹ dún"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-036,Cải bẹ dún hấp xì dầu,vegetable_side,steam,"Cải bẹ dún hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải bẹ dún"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-037,Cải làn luộc,vegetable_side,boil,"Cải làn luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải làn"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-038,Cải làn xào tỏi,vegetable_side,stir_fry,"Cải làn xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Cải làn"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-039,Cải làn hấp xì dầu,vegetable_side,steam,"Cải làn hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải làn"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-040,Cải kale luộc,vegetable_side,boil,"Cải kale luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải kale"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-041,Cải kale xào tỏi,vegetable_side,stir_fry,"Cải kale xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Cải kale"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-042,Cải kale hấp xì dầu,vegetable_side,steam,"Cải kale hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Cải kale"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-043,Rau dền luộc,vegetable_side,boil,"Rau dền luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Rau dền"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-044,Rau dền xào tỏi,vegetable_side,stir_fry,"Rau dền xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Rau dền"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-045,Rau dền hấp xì dầu,vegetable_side,steam,"Rau dền hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Rau dền"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-046,Rau ngót luộc,vegetable_side,boil,"Rau ngót luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Rau ngót"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-047,Rau ngót xào tỏi,vegetable_side,stir_fry,"Rau ngót xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Rau ngót"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-048,Rau ngót hấp xì dầu,vegetable_side,steam,"Rau ngót hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Rau ngót"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
,DISH-VEG-049,Rau lang luộc,vegetable_side,boil,"Rau lang luộc, món rau đơn giản dùng kèm bữa cơm.","Nhặt rửa sạch, luộc vừa chín, để ráo và dùng nóng.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Rau lang"",""quantity"":160,""unit"":""g""}]",true
,DISH-VEG-050,Rau lang xào tỏi,vegetable_side,stir_fry,"Rau lang xào tỏi, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, phi thơm tỏi, xào nhanh rau đến vừa chín và nêm nhạt.","món rau, Việt Nam, nhiều rau, nhanh","[{""name"":""Rau lang"",""quantity"":160,""unit"":""g""},{""name"":""Tỏi"",""quantity"":8,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":7,""unit"":""ml""}]",true
,DISH-VEG-051,Rau lang hấp xì dầu,vegetable_side,steam,"Rau lang hấp xì dầu, món rau đơn giản dùng kèm bữa cơm.","Sơ chế, hấp vừa chín rồi rưới gia vị.","món rau, Việt Nam, nhiều rau, ít dầu","[{""name"":""Rau lang"",""quantity"":160,""unit"":""g""},{""name"":""Xì dầu"",""quantity"":7,""unit"":""ml""},{""name"":""Gừng"",""quantity"":5,""unit"":""g""}]",true
